<RIGHTPAR>	TO	5.98820354297e-06
TO	DT	5.94806481513e-06
NNP	JJS	5.9460284344e-06
VBG	RB	5.93151781336e-06
RBR	VBP	5.91729730171e-06
VBZ	CC	5.89826443642e-06
POS	CC	5.85318080248e-06
<COMMA>	JJS	5.82442911179e-06
VBN	<RIGHTPAR>	5.81582980153e-06
CC	IN	5.78705960774e-06
<LEFTPAR>	JJ	5.7522763629e-06
JJR	NNPS	5.70803545985e-06
RB	CC	5.63296284084e-06
EX	<COLON>	5.61982742864e-06
JJS	VBZ	5.61891093126e-06
NNP	<RIGHTPAR>	5.58400088257e-06
RBR	WDT	5.58354153224e-06
TO	WDT	5.51030887852e-06
RBR	NNPS	5.50976278541e-06
<RIGHTPAR>	VB	5.48640758302e-06
JJR	TO	5.46477956553e-06
<LEFTPAR>	MD	5.43175324946e-06
POS	EX	5.41152746025e-06
VBG	VBZ	5.36816425001e-06
<COMMA>	CC	5.30257558951e-06
<RIGHTPAR>	NN	5.29213275657e-06
NNPS	RBR	5.25809479346e-06
NN	<PERIOD>	5.2311075176e-06
JJ	JJR	5.2042732579e-06
NN	VB	5.20415816024e-06
TO	VBZ	5.19992740045e-06
VBN	VBG	5.18418834083e-06
PRP$	RP	5.18109863534e-06
NNPS	POS	5.15171919296e-06
MD	NN	5.13619211118e-06
NN	NNS	5.11890158439e-06
EX	<LEFTPAR>	5.1098540913e-06
<COMMA>	WP	5.10611980531e-06
VBZ	NN	5.09351371858e-06
<PERIOD>	JJ	5.07194434041e-06
EX	WP	5.04377091476e-06
POS	JJS	5.00259992109e-06
<PERIOD>	PRP	4.97889069084e-06
RP	VBZ	4.95408782414e-06
<PERIOD>	POS	4.94880748647e-06
<RIGHTPAR>	<COMMA>	4.92294495058e-06
<PERIOD>	NNPS	4.90506569595e-06
POS	WRB	4.85637841297e-06
CC	<LEFTPAR>	4.82823921977e-06
NNPS	EX	4.81252437257e-06
WDT	<COMMA>	4.80600064212e-06
RBR	JJ	4.78304275431e-06
NN	CC	4.78236426504e-06
NNPS	TO	4.71784522288e-06
WDT	<RIGHTPAR>	4.70173100031e-06
<COLON>	TO	4.70075382109e-06
WDT	MD	4.66484666339e-06
<LEFTPAR>	JJS	4.5993763822e-06
TO	JJ	4.59762912741e-06
NNPS	DT	4.59473627334e-06
WDT	<LEFTPAR>	4.58422914895e-06
JJ	WRB	4.58156951599e-06
<LEFTPAR>	VBP	4.57750032301e-06
<COMMA>	NNP	4.56688074113e-06
RBR	NNS	4.49073064335e-06
VBN	PRP$	4.44736081473e-06
EX	POS	4.44717538245e-06
CD	NNPS	4.44011275591e-06
NN	JJ	4.38942239467e-06
PRP$	WRB	4.35603317617e-06
NNPS	PRP	4.35553318467e-06
DT	VBP	4.31119936606e-06
DT	CC	4.29954951353e-06
RB	IN	4.28769487004e-06
JJ	VBN	4.28589478052e-06
WRB	CC	4.24719938663e-06
CC	VBG	4.24194679782e-06
RP	NNS	4.21274829465e-06
<LEFTPAR>	VBN	4.20782190763e-06
NN	RBR	4.18480793057e-06
VBG	MD	4.15517678198e-06
CC	RBR	4.15324907266e-06
NN	JJR	4.15320235767e-06
WP	VBG	4.13998378945e-06
RB	<PERIOD>	4.13459629289e-06
RBR	JJS	4.12629907731e-06
NNPS	VB	4.08841054939e-06
NNPS	JJR	4.08701583476e-06
<PERIOD>	WP	4.06844024958e-06
VBZ	TO	4.05965568762e-06
WRB	POS	4.04239426094e-06
NN	TO	4.04044580937e-06
<COLON>	WRB	4.02125904231e-06
VBZ	RP	4.00329576777e-06
NNS	<COLON>	3.99549708474e-06
POS	JJR	3.94765473311e-06
JJR	JJS	3.94305293e-06
WP	RBR	3.92628123363e-06
<COLON>	VB	3.92020858153e-06
PRP$	WP	3.90966024844e-06
VB	JJR	3.90554561602e-06
<COLON>	MD	3.88072103208e-06
CC	JJR	3.87332992591e-06
JJR	<COLON>	3.86469599822e-06
VBG	WDT	3.85960529481e-06
<RIGHTPAR>	VBG	3.83434732271e-06
TO	RB	3.80282018186e-06
<COLON>	RP	3.80271435207e-06
TO	JJR	3.74426981886e-06
PRP$	TO	3.74394733227e-06
NN	WRB	3.65764982294e-06
WDT	JJR	3.64707298339e-06
CC	DT	3.63775979406e-06
IN	RB	3.61028432205e-06
VBG	JJS	3.58799165567e-06
VBG	NN	3.58210754747e-06
CC	VBD	3.58145536272e-06
<PERIOD>	EX	3.56618891084e-06
RP	VB	3.55641580679e-06
<COMMA>	IN	3.55391012485e-06
NNP	TO	3.55063343216e-06
MD	VBP	3.5160838493e-06
EX	JJR	3.50489121748e-06
MD	PRP$	3.50387067649e-06
RBR	RB	3.48656207005e-06
EX	CC	3.46610699109e-06
VBG	JJ	3.4496991006e-06
TO	VBG	3.42794448049e-06
IN	WP	3.42114789662e-06
CC	NNPS	3.41482030541e-06
WP	NN	3.41300651707e-06
<PERIOD>	JJS	3.40692210532e-06
RBR	WP	3.39472775102e-06
RBR	MD	3.39263816013e-06
WRB	JJR	3.35439369997e-06
JJR	PRP	3.34123691847e-06
RBR	<COMMA>	3.30617180844e-06
<COMMA>	RBR	3.30517778102e-06
WDT	<PERIOD>	3.28378390135e-06
RBR	EX	3.263656844e-06
JJS	VB	3.22521625945e-06
WRB	DT	3.22100986327e-06
CC	JJ	3.2209835672e-06
<RIGHTPAR>	VBN	3.21754082622e-06
JJR	VB	3.20541558718e-06
